Date,Close
10/22/2018,148.54
10/23/2018,153.25
10/24/2018,146.32
10/25/2018,149.68
10/26/2018,146.24
10/29/2018,139.11
10/30/2018,141.68
10/31/2018,149.69
11/1/2018,141.16
11/2/2018,138.99
11/5/2018,143.6
11/6/2018,142.61
11/7/2018,145.77
11/8/2018,137
11/9/2018,138.06
11/12/2018,131.31
11/13/2018,131.63
11/14/2018,134.01
11/15/2018,136.96
11/16/2018,134.21
11/19/2018,126.7
11/20/2018,129.7
11/21/2018,131.98
11/23/2018,129.41
11/26/2018,138
11/27/2018,138.75
11/28/2018,138.24
11/29/2018,138.96
11/30/2018,136.38
12/3/2018,140.68
12/4/2018,134.5
12/6/2018,136.83
12/7/2018,135.31
12/10/2018,130.79
12/11/2018,128.37
12/12/2018,128.47
12/13/2018,125.55
12/14/2018,125.68
12/17/2018,120.47
12/18/2018,120.51
12/19/2018,118.67
12/20/2018,114.53
12/21/2018,106.84
12/24/2018,107.75
12/26/2018,114.04
12/27/2018,113.82
12/28/2018,112.16
12/31/2018,113.5
1/2/2019,113.74
1/3/2019,109.02
1/4/2019,118.51
1/7/2019,119.36
1/8/2019,117.48
1/9/2019,122.69
1/10/2019,123.93
1/11/2019,120.52
1/14/2019,126.71
1/15/2019,131.25
1/16/2019,134.25
1/17/2019,133.25
1/18/2019,133.66
1/22/2019,133.8
1/23/2019,130.92
1/24/2019,132.7
1/25/2019,134.67
1/28/2019,133.25
1/29/2019,132.46
1/30/2019,136.47
1/31/2019,135.45
2/1/2019,137.21
2/4/2019,138.6
2/5/2019,139.4
2/6/2019,135.45
2/7/2019,131.19
2/8/2019,134.71
2/11/2019,137.82
2/12/2019,140.46
2/13/2019,143.54
2/14/2019,146.87
2/15/2019,148.52
2/19/2019,146.28
2/20/2019,147.83
2/21/2019,148.52
2/22/2019,151.19
2/25/2019,149.33
2/26/2019,145.07
2/27/2019,145
2/28/2019,140.14
3/1/2019,138
3/4/2019,139.23
3/5/2019,143.6
3/6/2019,145.12
3/7/2019,140.18
3/8/2019,140.18
3/11/2019,146.36
3/12/2019,145.33
3/13/2019,143.49
3/14/2019,140.24
3/15/2019,141.91
3/18/2019,139.18
3/19/2019,141.55
3/20/2019,143.9
3/21/2019,143.99
3/22/2019,139
3/25/2019,142.1
3/26/2019,137.45
3/27/2019,133.35
3/28/2019,137.64
3/29/2019,138.8
4/1/2019,140.06
4/2/2019,142.55
4/3/2019,143.82
4/4/2019,140.27
4/5/2019,141.13
4/8/2019,142.28
4/9/2019,141.34
4/10/2019,143.57
4/11/2019,141.8
4/12/2019,144.95
4/15/2019,138.55
4/16/2019,139.41
4/17/2019,137.69
4/18/2019,139.65
4/22/2019,135.92
4/23/2019,138.79
4/24/2019,135.62
4/25/2019,132.82
4/26/2019,138.25
4/29/2019,138.14
4/30/2019,135.77
