Date,Close
4/13/2016,82.46
4/14/2016,82.01
4/15/2016,82.3
4/18/2016,82.83
4/19/2016,83.28
4/20/2016,81.55
4/21/2016,80.8
4/22/2016,80.95
4/25/2016,81.41
4/26/2016,79.55
4/27/2016,79.89
4/28/2016,79.76
4/29/2016,80.12
5/2/2016,80.97
5/3/2016,81.1
5/4/2016,81.6
5/5/2016,81.3
5/6/2016,82.13
5/9/2016,82.12
5/10/2016,82.48
5/11/2016,82.15
5/12/2016,82.41
5/13/2016,81.23
5/16/2016,81.63
5/17/2016,80.62
5/18/2016,79.85
5/19/2016,80.19
5/20/2016,80.02
5/23/2016,80.2
5/24/2016,80.97
5/25/2016,81.48
5/26/2016,81.22
5/27/2016,81.43
5/31/2016,81.04
6/1/2016,81.79
6/2/2016,81.95
6/3/2016,82.47
6/6/2016,82.77
6/7/2016,82.32
6/8/2016,82.65
6/9/2016,83.17
6/10/2016,83.2
6/13/2016,82.57
6/14/2016,83.35
6/15/2016,82.95
6/16/2016,83.41
6/17/2016,83.13
6/20/2016,83.04
6/21/2016,83.41
6/22/2016,83.57
6/23/2016,84.21
6/24/2016,82.26
6/27/2016,81.23
6/28/2016,82.46
6/29/2016,83.91
6/30/2016,84.67
7/1/2016,84.78
7/5/2016,85.44
7/6/2016,85.03
7/7/2016,84.83
7/8/2016,85.77
7/11/2016,85.75
7/12/2016,85.75
7/13/2016,85.89
7/14/2016,85.87
7/15/2016,86.01
7/18/2016,85.93
7/19/2016,86.17
7/20/2016,85.32
7/21/2016,85.26
7/22/2016,85.72
7/25/2016,85.8
7/26/2016,85.27
7/27/2016,84.46
7/28/2016,84.81
7/29/2016,85.59
8/1/2016,86.41
8/2/2016,86.76
8/3/2016,85.97
8/4/2016,86.05
8/5/2016,85.78
8/8/2016,85.76
8/9/2016,85.99
8/10/2016,86.31
8/11/2016,86.73
8/12/2016,87.04
8/15/2016,87.02
8/16/2016,86.58
8/17/2016,86.96
8/18/2016,87.44
8/19/2016,87.31
8/22/2016,86.85
8/23/2016,87.4
8/24/2016,87.31
8/25/2016,87.9
8/26/2016,87.58
8/29/2016,88.3
8/30/2016,87.54
8/31/2016,87.31
9/1/2016,88.31
9/2/2016,88.2
9/6/2016,88.64
9/7/2016,87.95
9/8/2016,87.78
9/9/2016,86.24
9/12/2016,88.25
9/13/2016,87.05
9/14/2016,87.01
9/15/2016,88.06
9/16/2016,88.05
9/19/2016,88.37
9/20/2016,88.58
9/21/2016,87.8
9/22/2016,88.99
9/23/2016,87.76
9/26/2016,87.85
9/27/2016,88.36
9/28/2016,89.46
9/29/2016,88.23
9/30/2016,89.75
10/3/2016,88.66
10/4/2016,88.35
10/5/2016,88.85
10/6/2016,89.22
10/7/2016,90
10/10/2016,89.06
10/11/2016,88.54
10/12/2016,88.57
10/13/2016,88.24
10/14/2016,88.43
10/17/2016,87.83
10/18/2016,87.45
10/19/2016,85.54
10/20/2016,84.93
10/21/2016,84.33
10/24/2016,84.1
10/25/2016,86.97
10/26/2016,87.4
10/27/2016,86.58
10/28/2016,86.84
10/31/2016,86.8
11/1/2016,86.85
11/2/2016,86.74
11/3/2016,86.6
11/4/2016,85.08
11/7/2016,86.56
11/8/2016,87.46
11/9/2016,85.93
11/10/2016,82.96
11/11/2016,83.58
11/14/2016,83
11/15/2016,83.62
11/16/2016,83.19
11/17/2016,83.07
11/18/2016,82
11/21/2016,82.64
11/22/2016,82.76
11/23/2016,82.68
11/25/2016,83.46
11/28/2016,83.07
11/29/2016,82.89
11/30/2016,82.46
12/1/2016,81.86
12/2/2016,82.4
12/5/2016,82.99
12/6/2016,82.91
12/7/2016,84.18
12/8/2016,83.5
12/9/2016,84.37
12/12/2016,85.13
12/13/2016,85.18
12/14/2016,84.37
12/15/2016,84.68
12/16/2016,84.68
12/19/2016,84.71
12/20/2016,84.57
12/21/2016,84.28
12/22/2016,84.47
12/23/2016,84.96
12/27/2016,84.6
12/28/2016,84.07
12/29/2016,84.35
12/30/2016,84.08
1/3/2017,84.2
1/4/2017,84.5
1/5/2017,85.06
1/6/2017,85.03
1/9/2017,84.4
1/10/2017,83.49
1/11/2017,83.75
1/12/2017,83.84
1/13/2017,84.01
1/17/2017,85.21
1/18/2017,84.93
1/19/2017,84.7
1/20/2017,87.45
1/23/2017,86.96
1/24/2017,87.86
1/25/2017,87.16
1/26/2017,86.6
1/27/2017,86.72
1/30/2017,86.75
1/31/2017,87.6
2/1/2017,87.33
2/2/2017,87.76
2/3/2017,87.41
2/6/2017,87.4
2/7/2017,88.01
2/8/2017,88.33
2/9/2017,88.67
2/10/2017,87.97
2/13/2017,88.31
2/14/2017,87.86
2/15/2017,91.12
2/16/2017,90.79
2/17/2017,91.09
2/21/2017,91.67
2/22/2017,91.44
2/23/2017,91.13
2/24/2017,91.05
2/27/2017,90.89
2/28/2017,91.07
3/1/2017,91.66
3/2/2017,90.91
3/3/2017,90.5
3/6/2017,90.37
3/7/2017,90.29
3/8/2017,90.14
3/9/2017,90.34
3/10/2017,91.07
3/13/2017,91.31
3/14/2017,91
3/15/2017,91.4
3/16/2017,91.44
3/17/2017,91
3/20/2017,91.22
3/21/2017,91.19
3/22/2017,90.99
3/23/2017,90.77
3/24/2017,90.57
3/27/2017,90.49
3/28/2017,90.76
3/29/2017,90.6
3/30/2017,90.2
3/31/2017,89.85
4/3/2017,89.68
4/4/2017,89.91
4/5/2017,89.97
4/6/2017,89.4
4/7/2017,89.23
4/10/2017,89.49
4/11/2017,89.8
4/12/2017,90.31
4/13/2017,90.03
4/17/2017,90.39
4/18/2017,90.8
4/19/2017,89.6
4/20/2017,89.33
4/21/2017,88.62
4/24/2017,89.55
4/25/2017,90
4/26/2017,87.74
4/27/2017,87.69
4/28/2017,87.33
5/1/2017,87.09
5/2/2017,86.22
5/3/2017,86.43
5/4/2017,86.45
5/5/2017,86.5
5/8/2017,86.55
5/9/2017,86.4
5/10/2017,86.49
5/11/2017,86.17
5/12/2017,86.19
5/15/2017,86.33
5/16/2017,86.24
5/17/2017,86.26
5/18/2017,85.87
5/19/2017,86.24
5/22/2017,86.21
5/23/2017,86.08
5/24/2017,86.5
5/25/2017,86.86
5/26/2017,87.25
5/30/2017,87.4
5/31/2017,88.09
6/1/2017,88.13
6/2/2017,88.59
6/5/2017,88.74
6/6/2017,88.8
6/7/2017,88.77
6/8/2017,87.85
6/9/2017,88.16
6/12/2017,88.24
6/13/2017,88.06
6/14/2017,88.44
6/15/2017,89.38
6/16/2017,89.66
6/19/2017,89.86
6/20/2017,89.63
6/21/2017,89.4
6/22/2017,89.03
6/23/2017,89.42
6/26/2017,89.36
6/27/2017,88.61
6/28/2017,88.37
6/29/2017,86.99
6/30/2017,87.15
7/3/2017,87.74
7/5/2017,87.67
7/6/2017,87.37
7/7/2017,87.65
7/10/2017,87.09
7/11/2017,86.77
7/12/2017,86.96
7/13/2017,86.7
7/14/2017,87.1
7/17/2017,87.55
7/18/2017,88.64
7/19/2017,88.35
7/20/2017,88.6
7/21/2017,88.61
7/24/2017,88.18
7/25/2017,89.14
7/26/2017,89.3
7/27/2017,90.68
7/28/2017,90.21
7/31/2017,90.82
8/1/2017,91.1
8/2/2017,91.04
8/3/2017,90.86
8/4/2017,90.67
8/7/2017,91.44
8/8/2017,91.58
8/9/2017,91.92
8/10/2017,91.74
8/11/2017,91.34
8/14/2017,91.65
8/15/2017,92.2
8/16/2017,92.44
8/17/2017,92.07
8/18/2017,92.47
8/21/2017,92.86
8/22/2017,92.79
8/23/2017,92.44
8/24/2017,92.27
8/25/2017,92.51
8/28/2017,92.47
8/29/2017,92.32
8/30/2017,91.87
8/31/2017,92.27
9/1/2017,92.53
9/5/2017,92.72
9/6/2017,92.72
9/7/2017,92.97
9/8/2017,92.84
9/11/2017,93.99
9/12/2017,93.51
9/13/2017,93.55
9/14/2017,93.55
9/15/2017,93.27
9/18/2017,93.15
9/19/2017,94.17
9/20/2017,94.4
9/21/2017,92.64
9/22/2017,92.24
9/25/2017,92.72
9/26/2017,92.65
9/27/2017,90.87
9/28/2017,90.89
9/29/2017,90.98
10/2/2017,91.77
10/3/2017,92.12
10/4/2017,92.42
10/5/2017,92.03
10/6/2017,92.33
10/9/2017,92.12
10/10/2017,91.62
10/11/2017,91.46
10/12/2017,92.15
10/13/2017,93.04
10/16/2017,93.14
10/17/2017,92.8
10/18/2017,92.77
10/19/2017,91.59
10/20/2017,88.25
10/23/2017,87.3
10/24/2017,86.98
10/25/2017,86.86
10/26/2017,87.5
10/27/2017,87.04
10/30/2017,86.27
10/31/2017,86.34
11/1/2017,86.89
11/2/2017,86.51
11/3/2017,86.58
11/6/2017,86.05
11/7/2017,86.98
11/8/2017,87.58
11/9/2017,87.78
11/10/2017,88.16
11/13/2017,89
11/14/2017,88.87
11/15/2017,88.23
11/16/2017,89.25
11/17/2017,88.43
11/20/2017,88.27
11/21/2017,88.72
11/22/2017,88.33
11/24/2017,88.45
11/27/2017,88.96
11/28/2017,89.4
11/29/2017,89.38
11/30/2017,89.99
12/1/2017,90.36
12/4/2017,91.41
12/5/2017,91.4
12/6/2017,91.25
12/7/2017,90.1
12/8/2017,90.37
12/11/2017,90.23
12/12/2017,89.85
12/13/2017,90.88
12/14/2017,91
12/15/2017,91.89
12/18/2017,91.88
12/19/2017,91.68
12/20/2017,91.53
12/21/2017,91.67
12/22/2017,92.13
12/26/2017,92.48
12/27/2017,92.1
12/28/2017,92.07
12/29/2017,91.88
1/2/2018,90.65
1/3/2018,90.54
1/4/2018,91.18
1/5/2018,91.24
1/8/2018,91.72
1/9/2018,91.05
1/10/2018,90.47
1/11/2018,90.15
1/12/2018,89.61
1/16/2018,90.22
1/17/2018,91.2
1/18/2018,90.18
1/19/2018,91.07
1/22/2018,91.89
1/23/2018,89.05
1/24/2018,88.31
1/25/2018,88.34
1/26/2018,87.73
1/29/2018,86.86
1/30/2018,86.95
1/31/2018,86.34
2/1/2018,85.85
2/2/2018,84.25
2/5/2018,81.06
2/6/2018,82.38
2/7/2018,81.84
2/8/2018,80.22
2/9/2018,79.92
2/12/2018,81.33
2/13/2018,81.5
2/14/2018,80.68
2/15/2018,82.41
2/16/2018,82.6
2/20/2018,81.34
2/21/2018,80.24
2/22/2018,80.84
2/23/2018,81.05
2/26/2018,81.63
2/27/2018,80.54
2/28/2018,78.52
3/1/2018,78.7
3/2/2018,79.5
3/5/2018,80.29
3/6/2018,80.02
3/7/2018,79.16
3/8/2018,79.97
3/9/2018,80.29
3/12/2018,79.86
3/13/2018,79.72
3/14/2018,79
3/15/2018,78.67
3/16/2018,78.97
3/19/2018,78.66
3/20/2018,78.31
3/21/2018,77.04
3/22/2018,76.41
3/23/2018,75.91
3/26/2018,76.41
3/27/2018,77.79
3/28/2018,78.84
3/29/2018,79.28
4/2/2018,77.4
4/3/2018,78.46
4/4/2018,79.05
4/5/2018,78.8
4/6/2018,78.43
4/9/2018,78.16
4/10/2018,78.37
4/11/2018,78.27
4/12/2018,77.79
4/13/2018,78.37
4/16/2018,78.61
4/17/2018,78.43
4/18/2018,78.2
4/19/2018,74.95
4/20/2018,73.8
4/23/2018,73
4/24/2018,72.5
4/25/2018,72.3
4/26/2018,72.75
4/27/2018,72.81
4/30/2018,72.34
5/1/2018,71.96
5/2/2018,70.94
5/3/2018,71.36
5/4/2018,72.43
5/7/2018,71.98
5/8/2018,71.44
5/9/2018,72.37
5/10/2018,73.15
5/11/2018,73.37
5/14/2018,73.28
5/15/2018,72.95
5/16/2018,73.53
5/17/2018,73.96
5/18/2018,73.45
5/21/2018,74.06
5/22/2018,74.03
5/23/2018,74.18
5/24/2018,73.77
5/25/2018,74.31
5/29/2018,74.05
5/30/2018,74.89
5/31/2018,74.89
6/1/2018,73.45
6/4/2018,74.18
6/5/2018,73.97
6/6/2018,74.35
6/7/2018,75.76
6/8/2018,77.18
6/11/2018,77.53
6/12/2018,77.24
6/13/2018,76.47
6/14/2018,75.99
6/15/2018,77.38
6/18/2018,75.84
6/19/2018,76.33
6/20/2018,75.85
6/21/2018,76.44
6/22/2018,77.43
6/25/2018,77.79
6/26/2018,78
6/27/2018,77.69
6/28/2018,78.05
6/29/2018,78.06
7/2/2018,78.13
7/3/2018,77.9
7/5/2018,79.21
7/6/2018,79.31
7/9/2018,77.86
7/10/2018,79.82
7/11/2018,79.16
7/12/2018,78.89
7/13/2018,79.31
7/16/2018,79.53
7/17/2018,80.03
7/18/2018,79.72
7/19/2018,78.73
7/20/2018,78.68
7/23/2018,78.51
7/24/2018,78.99
7/25/2018,79.47
7/26/2018,80.09
7/27/2018,80.58
7/30/2018,80.2
7/31/2018,80.88
8/1/2018,80.65
8/2/2018,82
8/3/2018,82.33
8/6/2018,82.52
8/7/2018,82.64
8/8/2018,82.35
8/9/2018,81.4
8/10/2018,81.43
8/13/2018,81.52
8/14/2018,81.31
8/15/2018,82.3
8/16/2018,83.69
8/17/2018,83.69
8/20/2018,83.64
8/21/2018,83.9
8/22/2018,83.39
8/23/2018,83.24
8/24/2018,83.36
8/27/2018,83.44
8/28/2018,83.48
8/29/2018,83.49
8/30/2018,83.41
8/31/2018,82.95
9/4/2018,82.7
9/5/2018,83.29
9/6/2018,82.65
9/7/2018,81.91
9/10/2018,82.38
9/11/2018,82.01
9/12/2018,83.11
9/13/2018,83.45
9/14/2018,83.61
9/17/2018,84.25
9/18/2018,84
9/19/2018,84
9/20/2018,85.36
9/21/2018,85.82
9/24/2018,84.27
9/25/2018,83.12
9/26/2018,83.26
9/27/2018,82.86
9/28/2018,83.23
10/1/2018,83.67
10/2/2018,84.36
10/3/2018,83.03
10/4/2018,81.92
10/5/2018,82.15
10/8/2018,82.4
10/9/2018,82.2
10/10/2018,81.44
10/11/2018,78.87
10/12/2018,79.06
10/15/2018,80.13
10/16/2018,81.01
10/17/2018,81.86
10/18/2018,80.24
10/19/2018,87.3
10/22/2018,86.6
10/23/2018,87.16
10/24/2018,89.46
10/25/2018,89
10/26/2018,87.86
10/29/2018,88.24
10/30/2018,89.19
10/31/2018,88.68
11/1/2018,89.59
11/2/2018,89.81
11/5/2018,91.2
11/6/2018,91.51
11/7/2018,91.29
11/8/2018,91.36
11/9/2018,92.41
11/12/2018,92.7
11/13/2018,93.47
11/14/2018,93.49
11/15/2018,93.83
11/16/2018,93.82
11/19/2018,93.29
11/20/2018,92.1
11/21/2018,91.41
11/23/2018,91.54
11/26/2018,91.94
11/27/2018,92.72
11/28/2018,93.01
11/29/2018,92.82
11/30/2018,94.51
12/3/2018,93.32
12/4/2018,93.31
12/6/2018,93.55
12/7/2018,92.45
12/10/2018,93.03
12/11/2018,93.91
12/12/2018,94.03
12/13/2018,96.49
12/14/2018,96.64
12/17/2018,92.77
12/18/2018,92.49
12/19/2018,91.76
12/20/2018,90.98
12/21/2018,90.97
12/24/2018,87.36
12/26/2018,90.09
12/27/2018,92.02
12/28/2018,91.18
12/31/2018,91.92
1/2/2019,91.28
1/3/2019,90.64
1/4/2019,92.49
1/7/2019,92.12
1/8/2019,92.46
1/9/2019,90.95
1/10/2019,91.17
1/11/2019,91.77
1/14/2019,91.15
1/15/2019,92.01
1/16/2019,91.37
1/17/2019,90.64
1/18/2019,91.42
1/22/2019,90.44
1/23/2019,94.84
1/24/2019,94.3
1/25/2019,93.6
1/28/2019,93.52
1/29/2019,93.54
1/30/2019,94.52
1/31/2019,96.47
2/1/2019,97.47
2/4/2019,98.03
2/5/2019,97.44
2/6/2019,97.92
2/7/2019,97.14
2/8/2019,97.71
2/11/2019,98.27
2/12/2019,99.26
2/13/2019,99.24
2/14/2019,98.46
2/15/2019,98.48
2/19/2019,99.99
2/20/2019,99.28
2/21/2019,99.78
2/22/2019,100.25
2/25/2019,99.57
2/26/2019,99.83
2/27/2019,98.91
2/28/2019,98.55
3/1/2019,98.44
3/4/2019,98.87
3/5/2019,99.09
3/6/2019,98.93
3/7/2019,98.55
3/8/2019,98.41
3/11/2019,99.58
3/12/2019,100.05
3/13/2019,101.18
3/14/2019,101.32
3/15/2019,102.44
3/18/2019,101.51
3/19/2019,101.9
3/20/2019,101.72
3/21/2019,102.49
3/22/2019,101.66
3/25/2019,101.96
3/26/2019,103.02
3/27/2019,102.9
3/28/2019,103.55
3/29/2019,104.05
4/1/2019,103.64
4/2/2019,103.75
4/3/2019,103.69
4/4/2019,103.43
4/5/2019,103.65
4/8/2019,104.97
4/9/2019,104.66
4/10/2019,104.65
4/11/2019,104.75
4/12/2019,105.06
4/15/2019,105.73
4/16/2019,106.42
4/17/2019,105.85
4/18/2019,106.05
4/22/2019,106.01
4/23/2019,103.16
4/24/2019,103.69
4/25/2019,103.28
4/26/2019,105.86
4/29/2019,104.78
4/30/2019,106.48
